	id	arquivo	nome	ano	km	cor	cambio	portas	preco
1523	1722	./dados/dados_carro\Carro-741.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.481	Branco	manual	4.0	45.900,00
1524	1723	./dados/dados_carro\Carro-742.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	49.978	Branco	manual	4.0	45.900,00
1525	1724	./dados/dados_carro\Carro-743.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.8	Prata	manual	4.0	45.900,00
1526	1725	./dados/dados_carro\Carro-744.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	43.35	Branco	manual	4.0	45.900,00
1527	1726	./dados/dados_carro\Carro-745.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.445	Branco	manual	4.0	45.900,00
1528	1727	./dados/dados_carro\Carro-746.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	48.08	Branco	manual	4.0	45.900,00
1529	1728	./dados/dados_carro\Carro-747.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	24.366999999999997	Branco	manual	4.0	45.900,00
1530	1729	./dados/dados_carro\Carro-748.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	33.455	Branco	manual	4.0	45.900,00
1531	1730	./dados/dados_carro\Carro-749.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	30.750999999999998	Branco	manual	4.0	45.900,00
1532	1731	./dados/dados_carro\Carro-75.html	Chevrolet Onix 1.0 Turbo LT 2020	2019 / 2020	0.0	Vermelho	manual	4.0	56.900,00
1533	1732	./dados/dados_carro\Carro-750.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	29.424	Branco	manual	4.0	45.900,00
1534	1733	./dados/dados_carro\Carro-751.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.542	Prata	manual	4.0	45.900,00
1535	1734	./dados/dados_carro\Carro-752.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	48.056000000000004	Prata	manual	4.0	45.900,00
1536	1735	./dados/dados_carro\Carro-753.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	39.751999999999995	Branco	manual	4.0	45.900,00
1537	1736	./dados/dados_carro\Carro-754.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.985	Prata	manual	4.0	45.900,00
1538	1737	./dados/dados_carro\Carro-755.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.906	Prata	manual	4.0	45.900,00
1539	1738	./dados/dados_carro\Carro-756.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.399	Prata	manual	4.0	45.900,00
1540	1740	./dados/dados_carro\Carro-758.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	44.613	Prata	manual	4.0	45.900,00
1541	1741	./dados/dados_carro\Carro-759.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	46.412	Cinza	manual	4.0	45.900,00
1542	1742	./dados/dados_carro\Carro-76.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0.0	Cinza	manual	4.0	56.990,00
1543	1743	./dados/dados_carro\Carro-760.html	Fiat Argo 1.3 Drive 2020	2019 / 2020	41.09	Branco	manual	4.0	45.900,00
1544	1745	./dados/dados_carro\Carro-762.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.444	Prata	manual	4.0	45.900,00
1545	1746	./dados/dados_carro\Carro-763.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	44.409	Prata	manual	4.0	45.900,00
1546	1747	./dados/dados_carro\Carro-764.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	47.031000000000006	Branco	manual	4.0	45.900,00
1547	1748	./dados/dados_carro\Carro-765.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.36	Branco	manual	4.0	45.900,00
1548	1749	./dados/dados_carro\Carro-766.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.284	Branco	manual	4.0	45.900,00
1549	1750	./dados/dados_carro\Carro-767.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.623000000000005	Cinza	manual	4.0	45.900,00
1550	1751	./dados/dados_carro\Carro-768.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.403	Prata	manual	4.0	45.900,00
1551	1752	./dados/dados_carro\Carro-77.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Preto	manual	4.0	56.990,00
1552	1753	./dados/dados_carro\Carro-770.html	Fiat Argo 1.0 2020	2019 / 2020	45.256	Branco	manual	5.0	45.900,00
1553	1754	./dados/dados_carro\Carro-771.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.211000000000006	Prata	manual	4.0	45.900,00
1554	1755	./dados/dados_carro\Carro-772.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.695	Branco	manual	4.0	45.900,00
1555	1756	./dados/dados_carro\Carro-773.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.467	Prata	manual	4.0	45.900,00
1556	1757	./dados/dados_carro\Carro-774.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.54600000000001	Prata	manual	4.0	45.900,00
1557	1759	./dados/dados_carro\Carro-777.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	43.39	Branco	manual	4.0	45.900,00
1558	1760	./dados/dados_carro\Carro-778.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	47.101000000000006	Branco	manual	4.0	45.900,00
1559	1761	./dados/dados_carro\Carro-779.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.129	Prata	manual	4.0	45.900,00
1560	1763	./dados/dados_carro\Carro-780.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.897	Branco	manual	4.0	45.900,00
1561	1764	./dados/dados_carro\Carro-781.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.323	Branco	manual	4.0	45.900,00
1562	1765	./dados/dados_carro\Carro-782.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	51.297	Branco	manual	4.0	45.900,00
1563	1766	./dados/dados_carro\Carro-783.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.119	Branco	manual	4.0	45.900,00
1564	1767	./dados/dados_carro\Carro-784.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.882	Branco	manual	4.0	45.900,00
1565	1768	./dados/dados_carro\Carro-785.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.159	Branco	manual	4.0	45.900,00
1566	1769	./dados/dados_carro\Carro-786.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	53.66	Branco	manual	4.0	45.900,00
1567	1770	./dados/dados_carro\Carro-787.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.294000000000004	Branco	manual	4.0	45.900,00
1568	1771	./dados/dados_carro\Carro-788.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	22.587	Branco	manual	4.0	45.900,00
1569	1772	./dados/dados_carro\Carro-789.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	23.349	Branco	manual	4.0	45.900,00
1570	1774	./dados/dados_carro\Carro-790.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	27.021	Cinza	manual	4.0	45.900,00
1571	1775	./dados/dados_carro\Carro-791.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	19.141	Branco	manual	5.0	45.900,00
1572	1776	./dados/dados_carro\Carro-792.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.961999999999996	Branco	manual	4.0	45.900,00
1573	1777	./dados/dados_carro\Carro-793.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.486999999999995	Cinza	manual	4.0	45.900,00
1574	1778	./dados/dados_carro\Carro-794.html	Fiat Argo 1.3 Drive 2020	2020 / 2020	0.0	Várias cores	manual		45.950,00
1575	1779	./dados/dados_carro\Carro-795.html	Fiat Argo 1.0 2020	2019 / 2020	0.0	Preto	manual	4.0	45.970,00
1576	1781	./dados/dados_carro\Carro-797.html	Fiat Argo 1.0 2020	2019 / 2020	0.0	Preto	manual	4.0	45.980,00
1577	1783	./dados/dados_carro\Carro-799.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	29.516	Branco	manual	4.0	45.990,00
1578	1784	./dados/dados_carro\Carro-8.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	3.1	Branco	manual	4.0	67.900,00
1579	1785	./dados/dados_carro\Carro-80.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Não informada.	manual	4.0	56.990,00
1580	1786	./dados/dados_carro\Carro-806.html	Fiat Strada Cabine Plus Freedom 2021	2020 / 2021	300.0	Preto	manual	2.0	72.480,00
1581	1787	./dados/dados_carro\Carro-807.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	31.518	Vermelho	manual	2.0	49.900,00
1582	1788	./dados/dados_carro\Carro-808.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	18.0	Branco	manual	3.0	65.990,00
1583	1789	./dados/dados_carro\Carro-809.html	Fiat Strada 1.8 CD Adventure 2020	2019 / 2020	4.362	Prata	manual	4.0	72.990,00
1584	1791	./dados/dados_carro\Carro-811.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	41.0	Prata	manual	2.0	45.900,00
1585	1792	./dados/dados_carro\Carro-812.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Estendida) 2019	2019 / 2019	29.0	Branco	manual	2.0	45.900,00
1586	1793	./dados/dados_carro\Carro-814.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Estendida) 2019	2018 / 2019	56.468	Branco	manual	2.0	47.000,00
1587	1794	./dados/dados_carro\Carro-815.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	29.0	Branco	manual	2.0	49.900,00
1588	1795	./dados/dados_carro\Carro-818.html	Fiat Strada Freedom 1.4 (Flex) (Cabine Dupla) 2019	2018 / 2019	18.9	Vermelho	manual	3.0	65.000,00
1589	1796	./dados/dados_carro\Carro-819.html	Fiat Strada Hard Working 1.4 (Flex) 2018	2017 / 2018	200.0	Branco	manual	2.0	31.690,00
1590	1797	./dados/dados_carro\Carro-82.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	2.503	Branco	manual	4.0	57.500,00
1591	1798	./dados/dados_carro\Carro-821.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	38.755	Preto	manual	2.0	45.980,00
1592	1799	./dados/dados_carro\Carro-823.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	44.802	Prata	manual	2.0	47.290,00
1593	1800	./dados/dados_carro\Carro-824.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	40.033	Branco	manual	2.0	47.990,00
1594	1801	./dados/dados_carro\Carro-825.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	42.783	Branco	manual	4.0	47.990,00
1595	1802	./dados/dados_carro\Carro-826.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	57.0	Branco	manual	2.0	47.990,00
1596	1803	./dados/dados_carro\Carro-829.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	51.775	Branco	manual	2.0	48.900,00
1597	1804	./dados/dados_carro\Carro-83.html	Chevrolet Onix 1.0 Turbo LTZ 2020	2020 / 2020	0.0	Cinza	manual		57.500,00
1598	1805	./dados/dados_carro\Carro-830.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	18.31	Branco	manual	2.0	48.900,00
1599	1806	./dados/dados_carro\Carro-831.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	33.0	Vermelho	manual	2.0	48.900,00
1600	1807	./dados/dados_carro\Carro-833.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	31.791999999999998	Branco	manual	2.0	48.990,00
1601	1808	./dados/dados_carro\Carro-834.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	35.489000000000004	Branco	manual	2.0	48.990,00
1602	1809	./dados/dados_carro\Carro-835.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	36.891999999999996	Branco	manual	2.0	48.990,00
1603	1810	./dados/dados_carro\Carro-836.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	18.0	Branco	manual	2.0	48.990,00
1604	1811	./dados/dados_carro\Carro-837.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	33.65	Branco	manual	2.0	48.990,00
1605	1812	./dados/dados_carro\Carro-838.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	41.277	Branco	manual	2.0	49.500,00
1606	1813	./dados/dados_carro\Carro-839.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	4.0	Branco	manual	2.0	49.500,00
1607	1814	./dados/dados_carro\Carro-84.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Branco	manual	5.0	57.690,00
1608	1815	./dados/dados_carro\Carro-840.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	10.195	Branco	manual	4.0	49.790,00
1609	1816	./dados/dados_carro\Carro-842.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	40.0	Branco	manual	2.0	49.898,00
1610	1817	./dados/dados_carro\Carro-843.html	Fiat Strada 1.4 CS Working 2020	2019 / 2020	2.785	Branco	manual	2.0	49.900,00
1611	1818	./dados/dados_carro\Carro-844.html	Fiat Strada 1.4 CS Freedom 2020	2019 / 2020	15.5	Branco	manual		49.900,00
1612	1819	./dados/dados_carro\Carro-85.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0.0	Prata	manual	3.0	57.880,00
1613	1820	./dados/dados_carro\Carro-851.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	46.455	Branco	manual	2.0	50.700,00
1614	1821	./dados/dados_carro\Carro-852.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	51.775	Branco	manual	2.0	50.710,00
1615	1822	./dados/dados_carro\Carro-854.html	Fiat Strada 1.4 CS Hard Working 2020	2020 / 2020	0.0	Várias cores	manual	2.0	50.990,00
1616	1823	./dados/dados_carro\Carro-855.html	Fiat Strada 1.4 CS Hard Working 2020	2020 / 2020	0.0	Preto	manual	2.0	51.100,00
1617	1824	./dados/dados_carro\Carro-856.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	42.028999999999996	Branco	manual	2.0	52.520,00
1618	1825	./dados/dados_carro\Carro-857.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	36.6	Branco	manual	2.0	52.900,00
1619	1826	./dados/dados_carro\Carro-858.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	999.9989999999999	Prata	manual	2.0	52.929,00
1620	1827	./dados/dados_carro\Carro-86.html	Chevrolet Onix 1.0 LT (Flex) 2020	2019 / 2020	0.0	Várias cores	manual		57.890,00
1621	1828	./dados/dados_carro\Carro-860.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	30.646	Branco	manual	2.0	53.290,00
1622	1829	./dados/dados_carro\Carro-862.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	27.085	Branco	manual	2.0	53.290,00
1623	1830	./dados/dados_carro\Carro-864.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	29.889	Branco	manual	2.0	53.900,00
1624	1831	./dados/dados_carro\Carro-865.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	27.0	Branco	manual	2.0	54.900,00
1625	1832	./dados/dados_carro\Carro-866.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	24.44	Branco	manual	2.0	54.990,00
1626	1833	./dados/dados_carro\Carro-867.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	20.313	Branco	manual	2.0	54.990,00
1627	1834	./dados/dados_carro\Carro-868.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	19.387999999999998	Branco	manual	2.0	54.990,00
1628	1835	./dados/dados_carro\Carro-87.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	0.0	Prata	manual		49.890,00
1629	1836	./dados/dados_carro\Carro-871.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	36.2	Branco	manual	2.0	57.500,00
1630	1837	./dados/dados_carro\Carro-873.html	Fiat Strada 1.4 CD Hard Working 2020	2020 / 2020	0.0	Branco	manual	3.0	59.400,00
1631	1839	./dados/dados_carro\Carro-875.html	Fiat Strada 1.4 CS Hard Working 2020	2020 / 2020	0.0	Branco	manual	2.0	59.742,00
1632	1840	./dados/dados_carro\Carro-876.html	Fiat Strada 1.4 CS Hard Working 2020	2020 / 2020	0.0	Branco	manual	2.0	62.490,00
1633	1841	./dados/dados_carro\Carro-877.html	Fiat Strada 1.4 CD Freedom 2020	2020 / 2020	0.0	Preto	manual	3.0	63.590,00
1634	1844	./dados/dados_carro\Carro-88.html	Chevrolet Onix 1.0 Turbo AT (Aut) 2020	2020 / 2020	0.0	Branco	automático	5.0	57.990,00
1635	1846	./dados/dados_carro\Carro-881.html	Fiat Strada 1.4 CS Working 2020	2020 / 2020	0.0	Branco	manual	2.0	63.590,00
1636	1847	./dados/dados_carro\Carro-882.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	100.0	Branco	manual	2.0	63.990,00
1637	1848	./dados/dados_carro\Carro-883.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	0.0	Branco	manual	2.0	65.990,00
1638	1849	./dados/dados_carro\Carro-884.html	Fiat Strada 1.4 CD Freedom 2020	2020 / 2020	0.0	Branco	manual	5.0	66.990,00
1639	1850	./dados/dados_carro\Carro-885.html	Fiat Strada 1.4 CD Freedom 2020	2019 / 2020	22.428	Vermelho	manual	3.0	67.900,00
1640	1851	./dados/dados_carro\Carro-886.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	0.0	Branco	manual	2.0	67.990,00
1641	1855	./dados/dados_carro\Carro-89.html	Chevrolet Onix 1.0 LT (Flex) 2020	2019 / 2020	0.0	Preto	manual	5.0	57.990,00
1642	1861	./dados/dados_carro\Carro-896.html	Fiat Strada 1.8 CD Adventure 2020	2019 / 2020	10.8	Branco	manual		69.000,00
1643	1862	./dados/dados_carro\Carro-897.html	Fiat Strada 1.8 CD Adventure 2020	2019 / 2020	9.779	Branco	manual	3.0	69.990,00
1644	1863	./dados/dados_carro\Carro-898.html	Fiat Strada 1.4 CE Hard Working 2020	2019 / 2020	0.0	Branco	manual	2.0	72.970,00
1645	1864	./dados/dados_carro\Carro-899.html	Fiat Strada 1.4 CD Freedom 2020	2019 / 2020	23.517	Branco	manual	3.0	72.999,00
1646	1865	./dados/dados_carro\Carro-9.html	Chevrolet Onix 1.0 Turbo Premier (Aut) 2020	2020 / 2020	9.0	Prata	automático	5.0	69.900,00
1647	1866	./dados/dados_carro\Carro-900.html	Fiat Strada 1.4 CD Hard Working 2020	2020 / 2020	0.0	Preto	manual	3.0	73.790,00
1648	1876	./dados/dados_carro\Carro-91.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Branco	manual	4.0	58.290,00
1649	1877	./dados/dados_carro\Carro-910.html	Fiat Strada 1.4 CD Freedom 2020	2019 / 2020	0.0	Branco	manual	3.0	74.990,00
1650	1878	./dados/dados_carro\Carro-911.html	Fiat Strada 1.4 CD Freedom 2020	2020 / 2020	0.0	Vermelho	manual	3.0	79.990,00
1651	1879	./dados/dados_carro\Carro-912.html	Fiat Strada 1.4 CD Freedom 2020	2020 / 2020	0.0	Cinza	manual	3.0	79.990,00
1652	1883	./dados/dados_carro\Carro-916.html	Fiat Strada 1.4 CD Freedom 2020	2020 / 2020	0.0	Vermelho	manual	3.0	83.990,00
1653	1886	./dados/dados_carro\Carro-919.html	Fiat Strada 1.4 CD Freedom 2020	2020 / 2020	0.0	Vermelho	manual	4.0	79.990,00
1654	1887	./dados/dados_carro\Carro-92.html	Chevrolet Onix 1.0 Turbo LT 2020	2019 / 2020	0.0	Vermelho	manual	4.0	58.890,00
1655	1889	./dados/dados_carro\Carro-923.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	73.653	Branco	manual	2.0	39.990,00
1656	1890	./dados/dados_carro\Carro-924.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	37.94	Branco	manual	2.0	39.990,00
1657	1891	./dados/dados_carro\Carro-925.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	39.787	Preto	manual	2.0	40.977,00
1658	1892	./dados/dados_carro\Carro-926.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	36.056	Branco	manual	2.0	41.290,00
1659	1893	./dados/dados_carro\Carro-927.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	34.667	Branco	manual	2.0	41.290,00
1660	1894	./dados/dados_carro\Carro-93.html	Chevrolet Onix 1.0 Turbo LTZ (Aut) 2020	2020 / 2020	0.0	Branco	automático	5.0	54.900,00
1661	1895	./dados/dados_carro\Carro-930.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	60.0	Branco	manual	2.0	41.900,00
1662	1896	./dados/dados_carro\Carro-932.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	35.0	Branco	manual	2.0	42.990,00
1663	1897	./dados/dados_carro\Carro-933.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	40.615	Branco	manual	2.0	41.990,00
1664	1898	./dados/dados_carro\Carro-934.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	40.689	Branco	manual	2.0	41.990,00
1665	1899	./dados/dados_carro\Carro-936.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	36.0	Branco	manual	2.0	42.790,00
1666	1900	./dados/dados_carro\Carro-937.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	39.924	Prata	manual	2.0	42.890,00
1667	1901	./dados/dados_carro\Carro-938.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	50.477	Branco	manual	2.0	43.800,00
1668	1902	./dados/dados_carro\Carro-939.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	43.802	Branco	manual	4.0	42.900,00
1669	1903	./dados/dados_carro\Carro-94.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Preto	manual		58.990,00
1670	1904	./dados/dados_carro\Carro-941.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	37.272	Branco	manual	2.0	42.900,00
1671	1905	./dados/dados_carro\Carro-943.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	63.603	Branco	manual	2.0	42.990,00
1672	1906	./dados/dados_carro\Carro-945.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	48.651	Branco	manual	2.0	43.110,00
1673	1907	./dados/dados_carro\Carro-946.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Estendida) 2019	2018 / 2019	58.958	Branco	manual	2.0	43.110,00
1674	1908	./dados/dados_carro\Carro-948.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	39.032	Prata	manual	2.0	43.760,00
1675	1909	./dados/dados_carro\Carro-949.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	50.405	Branco	manual	3.0	44.900,00
1676	1910	./dados/dados_carro\Carro-95.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Branco	manual		57.900,00
1677	1911	./dados/dados_carro\Carro-951.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Dupla) 2019	2019 / 2019	24.855	Branco	manual	2.0	43.900,00
1678	1912	./dados/dados_carro\Carro-953.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	44.0	Branco	manual	2.0	43.900,00
1679	1913	./dados/dados_carro\Carro-954.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Dupla) 2019	2019 / 2019	45.4	Prata	manual	3.0	43.900,00
1680	1914	./dados/dados_carro\Carro-955.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	54.148	Vermelho	manual	2.0	43.900,00
1681	1915	./dados/dados_carro\Carro-957.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	60.0	Branco	manual	2.0	43.900,00
1682	1916	./dados/dados_carro\Carro-958.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	66.0	Branco	manual	2.0	43.900,00
1683	1917	./dados/dados_carro\Carro-959.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	73.0	Branco	manual	2.0	43.900,00
1684	1918	./dados/dados_carro\Carro-96.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Prata	manual	4.0	58.999,00
1685	1919	./dados/dados_carro\Carro-960.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	17.364	Prata	manual	2.0	43.990,00
1686	1920	./dados/dados_carro\Carro-962.html	Fiat Strada Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	43.854	Branco	manual	2.0	43.990,00
1687	1921	./dados/dados_carro\Carro-964.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	39.561	Prata	manual	2.0	43.990,00
1688	1922	./dados/dados_carro\Carro-967.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	49.0	Branco	manual	4.0	43.990,00
1689	1923	./dados/dados_carro\Carro-97.html	Chevrolet Onix 1.0 Turbo LT 2020	2019 / 2020	2.7	Laranja	manual	4.0	59.000,00
1690	1924	./dados/dados_carro\Carro-970.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	35.022	Branco	manual	2.0	44.090,00
1691	1925	./dados/dados_carro\Carro-972.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	38.7	Branco	manual	2.0	44.200,00
1692	1926	./dados/dados_carro\Carro-973.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	30.015	Prata	manual	2.0	44.900,00
1693	1927	./dados/dados_carro\Carro-976.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	25.853	Branco	manual	2.0	44.900,00
1694	1928	./dados/dados_carro\Carro-978.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2019 / 2019	28.872	Prata	manual	2.0	44.900,00
1695	1929	./dados/dados_carro\Carro-98.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0.0	Vermelho	manual	5.0	59.190,00
1696	1930	./dados/dados_carro\Carro-980.html	Fiat Strada Hard Working 1.4 (Flex) (Cabine Simples) 2019	2018 / 2019	36.185	Branco	manual	2.0	44.990,00
