	arquivo	nome	ano	km	cor	cambio	portas	preco
1588	./dados/dados_carro\Carro-591.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	19.549 	Branco	manual	5.0	48.900,00
1589	./dados/dados_carro\Carro-592.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	18.574 	Branco	manual	4.0	48.900,00
1590	./dados/dados_carro\Carro-593.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual		48.990,00
1591	./dados/dados_carro\Carro-594.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual		48.990,00
1592	./dados/dados_carro\Carro-595.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	15.098 	Prata	manual	5.0	48.990,00
1593	./dados/dados_carro\Carro-596.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual		48.990,00
1594	./dados/dados_carro\Carro-597.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual		48.990,00
1595	./dados/dados_carro\Carro-598.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Prata	manual	4.0	48.990,00
1596	./dados/dados_carro\Carro-599.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual	4.0	48.990,00
1597	./dados/dados_carro\Carro-6.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0	Branco	manual	5.0	49.970,00
1598	./dados/dados_carro\Carro-60.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Preto	manual	5.0	54.950,00
1599	./dados/dados_carro\Carro-600.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual		48.990,00
1600	./dados/dados_carro\Carro-601.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	11.985 	Preto	manual	4.0	48.990,00
1601	./dados/dados_carro\Carro-602.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Vermelho	manual	5.0	48.990,00
1602	./dados/dados_carro\Carro-603.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual		48.990,00
1603	./dados/dados_carro\Carro-604.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	3.647 	Cinza	manual	4.0	49.000,00
1604	./dados/dados_carro\Carro-605.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Prata	manual	4.0	49.558,00
1605	./dados/dados_carro\Carro-606.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual	4.0	49.558,00
1606	./dados/dados_carro\Carro-608.html	Fiat Argo 1.0 2020	2020 / 2020	0	Prata	manual	4.0	49.751,00
1607	./dados/dados_carro\Carro-609.html	Fiat Argo 1.0 2020	2020 / 2020	0	Preto	manual	4.0	49.751,00
1608	./dados/dados_carro\Carro-61.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0	Preto	manual	5.0	54.960,00
1609	./dados/dados_carro\Carro-610.html	Fiat Argo 1.0 2020	2020 / 2020	0	Preto	manual	4.0	49.751,00
1610	./dados/dados_carro\Carro-612.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	6.958 	Branco	manual	4.0	49.900,00
1611	./dados/dados_carro\Carro-613.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Prata	manual	4.0	49.900,00
1612	./dados/dados_carro\Carro-615.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual	4.0	49.990,00
1613	./dados/dados_carro\Carro-616.html	Fiat Argo 1.0 2020	2020 / 2020	0	Branco	manual	4.0	49.990,00
1614	./dados/dados_carro\Carro-617.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	35.000 	Branco	manual	4.0	49.990,00
1615	./dados/dados_carro\Carro-618.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual	4.0	49.990,00
1616	./dados/dados_carro\Carro-619.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual	5.0	49.990,00
1617	./dados/dados_carro\Carro-62.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Preto	manual	5.0	54.970,00
1618	./dados/dados_carro\Carro-620.html	Fiat Argo 1.0 Firefly (Flex) 2018	2018 / 2018	58.235 	Branco	manual		37.990,00
1619	./dados/dados_carro\Carro-622.html	Fiat Argo Drive 1.0 Firefly (Flex) 2018	2018 / 2018	54.000 	Vermelho	manual	4.0	39.490,00
1620	./dados/dados_carro\Carro-623.html	Fiat Argo Drive 1.0 Firefly (Flex) 2018	2018 / 2018	45.957 	Branco	manual	4.0	43.900,00
1621	./dados/dados_carro\Carro-624.html	Fiat Argo Drive 1.3 Firefly (Flex) 2018	2018 / 2018	26.500 	Preto	manual		45.900,00
1622	./dados/dados_carro\Carro-625.html	Fiat Argo Drive 1.3 Firefly (Flex) 2018	2018 / 2018	18.445 	Branco	manual	4.0	47.900,00
1623	./dados/dados_carro\Carro-626.html	Fiat Argo Drive 1.3 Firefly GSR (Flex) 2018	2017 / 2018	10.000 	Branco	automático	5.0	48.000,00
1624	./dados/dados_carro\Carro-627.html	Fiat Argo Drive 1.3 Firefly (Flex) 2018	2017 / 2018	44.500 	Branco	manual	4.0	48.800,00
1625	./dados/dados_carro\Carro-629.html	Fiat Argo 1.0 Firefly (Flex) 2019	2019 / 2019	33.000 	Prata	manual	4.0	41.900,00
1626	./dados/dados_carro\Carro-63.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Preto	manual	5.0	54.980,00
1627	./dados/dados_carro\Carro-630.html	Fiat Argo 1.0 2020	2019 / 2020	0	Várias cores	manual	5.0	35.290,99
1628	./dados/dados_carro\Carro-631.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Várias cores	manual		37.999,00
1629	./dados/dados_carro\Carro-632.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	0	Várias cores	manual		37.999,00
1630	./dados/dados_carro\Carro-633.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Várias cores	manual	5.0	38.000,00
1631	./dados/dados_carro\Carro-634.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	36.250 	Cinza	manual	4.0	41.500,00
1632	./dados/dados_carro\Carro-636.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	55.000 	Prata	manual	4.0	42.990,00
1633	./dados/dados_carro\Carro-638.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	39.000 	Preto	manual	5.0	43.990,00
1634	./dados/dados_carro\Carro-639.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	0	Várias cores	manual	5.0	44.582,00
1635	./dados/dados_carro\Carro-640.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual		49.800,00
1636	./dados/dados_carro\Carro-641.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual	4.0	49.990,00
1637	./dados/dados_carro\Carro-643.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Prata	manual	4.0	49.990,00
1638	./dados/dados_carro\Carro-644.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	117 	Branco	manual	4.0	49.990,00
1639	./dados/dados_carro\Carro-645.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Não informada.	manual	5.0	50.380,00
1640	./dados/dados_carro\Carro-646.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual	5.0	50.790,00
1641	./dados/dados_carro\Carro-647.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	manual			50.940,00
1642	./dados/dados_carro\Carro-648.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	manual			50.940,00
1643	./dados/dados_carro\Carro-649.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	manual			50.940,00
1644	./dados/dados_carro\Carro-650.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual	4.0	50.975,00
1645	./dados/dados_carro\Carro-651.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Cinza	manual	4.0	50.980,00
1646	./dados/dados_carro\Carro-652.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Vermelho	manual	4.0	50.985,00
1647	./dados/dados_carro\Carro-653.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Prata	manual	4.0	50.990,00
1648	./dados/dados_carro\Carro-654.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	0	Prata	manual	4.0	50.990,00
1649	./dados/dados_carro\Carro-655.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Branco	manual	4.0	50.990,00
1650	./dados/dados_carro\Carro-657.html	Fiat Argo 1.0 Drive 2020	2020 / 2020	0	Preto	manual	4.0	50.990,00
1651	./dados/dados_carro\Carro-658.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	0	Amarelo	manual	4.0	50.990,00
1652	./dados/dados_carro\Carro-660.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.200 	Cinza	manual	5.0	44.800,00
1653	./dados/dados_carro\Carro-661.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	30.000 	Prata	manual	4.0	44.900,00
1654	./dados/dados_carro\Carro-663.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	46.457 	Branco	manual	4.0	44.900,00
1655	./dados/dados_carro\Carro-664.html	Fiat Argo 1.0 2020	2020 / 2020	0	Preto	manual	4.0	44.990,00
1656	./dados/dados_carro\Carro-665.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	52.768 	Branco	manual	4.0	44.990,00
1657	./dados/dados_carro\Carro-667.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	43.807 	Vermelho	manual	4.0	44.990,00
1658	./dados/dados_carro\Carro-670.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	44.358 	Branco	manual	4.0	44.990,00
1659	./dados/dados_carro\Carro-671.html	Fiat Argo 1.0 2020	2019 / 2020	0	Preto	manual	4.0	44.990,00
1660	./dados/dados_carro\Carro-672.html	Fiat Argo 1.0 2020	2019 / 2020	0	Preto	manual	4.0	44.990,00
1661	./dados/dados_carro\Carro-675.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	53.468 	Branco	manual	4.0	44.990,00
1662	./dados/dados_carro\Carro-676.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	59.222 	Branco	manual	4.0	44.990,00
1663	./dados/dados_carro\Carro-679.html	Fiat Argo 1.0 2020	2019 / 2020	0	Preto	manual	4.0	44.990,00
1664	./dados/dados_carro\Carro-68.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Preto	manual	4.0	54.990,00
1665	./dados/dados_carro\Carro-682.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	58.933 	Preto	manual	4.0	44.990,00
1666	./dados/dados_carro\Carro-684.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	48.190 	Cinza	manual	4.0	45.490,00
1667	./dados/dados_carro\Carro-685.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	34.371 	Branco	manual	4.0	45.500,00
1668	./dados/dados_carro\Carro-686.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.244 	Branco	manual	4.0	45.500,00
1669	./dados/dados_carro\Carro-687.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.244 	Branco	manual	4.0	45.500,00
1670	./dados/dados_carro\Carro-688.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	28.551 	Branco	manual	4.0	45.500,00
1671	./dados/dados_carro\Carro-689.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.268 	Branco	manual	4.0	45.600,00
1672	./dados/dados_carro\Carro-69.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Preto	manual	4.0	54.990,00
1673	./dados/dados_carro\Carro-691.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	16.578 	Branco	manual	4.0	45.690,00
1674	./dados/dados_carro\Carro-692.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	35.423 	Prata	manual	4.0	45.690,00
1675	./dados/dados_carro\Carro-694.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	39.534 	Branco	manual	4.0	45.690,00
1676	./dados/dados_carro\Carro-695.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	34.947 	Branco	manual	4.0	45.690,00
1677	./dados/dados_carro\Carro-697.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	39.199 	Branco	manual	4.0	45.690,00
1678	./dados/dados_carro\Carro-698.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	39.791 	Prata	manual	4.0	45.690,00
1679	./dados/dados_carro\Carro-7.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0	Branco	manual	5.0	56.900,00
1680	./dados/dados_carro\Carro-70.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Branco	manual	5.0	55.980,00
1681	./dados/dados_carro\Carro-700.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.438 	Branco	manual	4.0	45.790,00
1682	./dados/dados_carro\Carro-701.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	33.000 	Prata	manual	5.0	45.830,00
1683	./dados/dados_carro\Carro-702.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.630 	Cinza	manual	4.0	45.890,00
1684	./dados/dados_carro\Carro-704.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.132 	Branco	manual	4.0	45.900,00
1685	./dados/dados_carro\Carro-705.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	47.684 	Prata	manual	4.0	45.900,00
1686	./dados/dados_carro\Carro-707.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.020 	Branco	manual	4.0	45.900,00
1687	./dados/dados_carro\Carro-708.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	49.221 	Branco	manual	4.0	45.900,00
1688	./dados/dados_carro\Carro-709.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	59.447 	Cinza	manual	4.0	45.900,00
1689	./dados/dados_carro\Carro-71.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Branco	manual	5.0	55.990,00
1690	./dados/dados_carro\Carro-710.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	49.018 	Prata	manual	4.0	45.900,00
1691	./dados/dados_carro\Carro-711.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.797 	Prata	manual	4.0	45.900,00
1692	./dados/dados_carro\Carro-712.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.910 	Prata	manual	4.0	45.900,00
1693	./dados/dados_carro\Carro-713.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	24.546 	Branco	manual	4.0	45.900,00
1694	./dados/dados_carro\Carro-715.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	51.871 	Branco	manual	4.0	45.900,00
1695	./dados/dados_carro\Carro-716.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.084 	Branco	manual	4.0	45.900,00
1696	./dados/dados_carro\Carro-717.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.834 	Branco	manual	4.0	45.900,00
1697	./dados/dados_carro\Carro-718.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.984 	Cinza	manual	4.0	45.900,00
1698	./dados/dados_carro\Carro-719.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	49.026 	Preto	manual	4.0	45.900,00
1699	./dados/dados_carro\Carro-72.html	Chevrolet Onix 1.0 Turbo LT 2020	2020 / 2020	0	Preto	manual	5.0	56.100,00
1700	./dados/dados_carro\Carro-720.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	50.236 	Cinza	manual	4.0	45.900,00
1701	./dados/dados_carro\Carro-721.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	55.245 	Preto	manual	4.0	45.900,00
1702	./dados/dados_carro\Carro-722.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	52.296 	Cinza	manual	4.0	45.900,00
1703	./dados/dados_carro\Carro-723.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	55.736 	Branco	manual	4.0	45.900,00
1704	./dados/dados_carro\Carro-724.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.661 	Branco	manual	4.0	45.900,00
1705	./dados/dados_carro\Carro-725.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	48.990 	Branco	manual	4.0	45.900,00
1706	./dados/dados_carro\Carro-726.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	50.709 	Branco	manual	3.0	45.900,00
1707	./dados/dados_carro\Carro-727.html	Fiat Argo 1.0 2020	2019 / 2020	8.463 	Branco	manual	4.0	45.900,00
1708	./dados/dados_carro\Carro-728.html	Fiat Argo 1.0 2020	2019 / 2020	12.588 	Branco	manual	4.0	45.900,00
1709	./dados/dados_carro\Carro-729.html	Fiat Argo 1.0 2020	2019 / 2020	9.122 	Branco	manual	4.0	45.900,00
1710	./dados/dados_carro\Carro-730.html	Fiat Argo 1.0 2020	2019 / 2020	7.510 	Branco	manual	4.0	45.900,00
1711	./dados/dados_carro\Carro-731.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.852 	Prata	manual	4.0	45.900,00
1712	./dados/dados_carro\Carro-732.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.628 	Cinza	manual	4.0	45.900,00
1713	./dados/dados_carro\Carro-733.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.591 	Branco	manual	4.0	45.900,00
1714	./dados/dados_carro\Carro-734.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.220 	Branco	manual	4.0	45.900,00
1715	./dados/dados_carro\Carro-735.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	27.358 	Branco	manual	4.0	45.900,00
1716	./dados/dados_carro\Carro-736.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.803 	Branco	manual	4.0	45.900,00
1717	./dados/dados_carro\Carro-737.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	27.841 	Branco	manual	4.0	45.900,00
1718	./dados/dados_carro\Carro-738.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	24.806 	Branco	manual	4.0	45.900,00
1719	./dados/dados_carro\Carro-739.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.857 	Branco	manual	4.0	45.900,00
1720	./dados/dados_carro\Carro-74.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	157 	Branco	manual	4.0	56.900,00
1721	./dados/dados_carro\Carro-740.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.907 	Prata	manual	4.0	45.900,00
1722	./dados/dados_carro\Carro-741.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.481 	Branco	manual	4.0	45.900,00
1723	./dados/dados_carro\Carro-742.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	49.978 	Branco	manual	4.0	45.900,00
1724	./dados/dados_carro\Carro-743.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.800 	Prata	manual	4.0	45.900,00
1725	./dados/dados_carro\Carro-744.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	43.350 	Branco	manual	4.0	45.900,00
1726	./dados/dados_carro\Carro-745.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.445 	Branco	manual	4.0	45.900,00
1727	./dados/dados_carro\Carro-746.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	48.080 	Branco	manual	4.0	45.900,00
1728	./dados/dados_carro\Carro-747.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	24.367 	Branco	manual	4.0	45.900,00
1729	./dados/dados_carro\Carro-748.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	33.455 	Branco	manual	4.0	45.900,00
1730	./dados/dados_carro\Carro-749.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	30.751 	Branco	manual	4.0	45.900,00
1731	./dados/dados_carro\Carro-75.html	Chevrolet Onix 1.0 Turbo LT 2020	2019 / 2020	0	Vermelho	manual	4.0	56.900,00
1732	./dados/dados_carro\Carro-750.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	29.424 	Branco	manual	4.0	45.900,00
1733	./dados/dados_carro\Carro-751.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.542 	Prata	manual	4.0	45.900,00
1734	./dados/dados_carro\Carro-752.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	48.056 	Prata	manual	4.0	45.900,00
1735	./dados/dados_carro\Carro-753.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	39.752 	Branco	manual	4.0	45.900,00
1736	./dados/dados_carro\Carro-754.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.985 	Prata	manual	4.0	45.900,00
1737	./dados/dados_carro\Carro-755.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.906 	Prata	manual	4.0	45.900,00
1738	./dados/dados_carro\Carro-756.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.399 	Prata	manual	4.0	45.900,00
1739	./dados/dados_carro\Carro-757.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	51.871 	Branco	manual	4.0	45.900,00
1740	./dados/dados_carro\Carro-758.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	44.613 	Prata	manual	4.0	45.900,00
1741	./dados/dados_carro\Carro-759.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	46.412 	Cinza	manual	4.0	45.900,00
1742	./dados/dados_carro\Carro-76.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Cinza	manual	4.0	56.990,00
1743	./dados/dados_carro\Carro-760.html	Fiat Argo 1.3 Drive 2020	2019 / 2020	41.090 	Branco	manual	4.0	45.900,00
1744	./dados/dados_carro\Carro-761.html	Fiat Argo 1.3 Drive 2020	2019 / 2020	41.090 	Branco	manual	4.0	45.900,00
1745	./dados/dados_carro\Carro-762.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.444 	Prata	manual	4.0	45.900,00
1746	./dados/dados_carro\Carro-763.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	44.409 	Prata	manual	4.0	45.900,00
1747	./dados/dados_carro\Carro-764.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	47.031 	Branco	manual	4.0	45.900,00
1748	./dados/dados_carro\Carro-765.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.360 	Branco	manual	4.0	45.900,00
1749	./dados/dados_carro\Carro-766.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.284 	Branco	manual	4.0	45.900,00
1750	./dados/dados_carro\Carro-767.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.623 	Cinza	manual	4.0	45.900,00
1751	./dados/dados_carro\Carro-768.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.403 	Prata	manual	4.0	45.900,00
1752	./dados/dados_carro\Carro-77.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0	Preto	manual	4.0	56.990,00
1753	./dados/dados_carro\Carro-770.html	Fiat Argo 1.0 2020	2019 / 2020	45.256 	Branco	manual	5.0	45.900,00
1754	./dados/dados_carro\Carro-771.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.211 	Prata	manual	4.0	45.900,00
1755	./dados/dados_carro\Carro-772.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.695 	Branco	manual	4.0	45.900,00
1756	./dados/dados_carro\Carro-773.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.467 	Prata	manual	4.0	45.900,00
1757	./dados/dados_carro\Carro-774.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	42.546 	Prata	manual	4.0	45.900,00
1758	./dados/dados_carro\Carro-775.html	Fiat Argo 1.0 2020	2019 / 2020	45.256 	Branco	manual	5.0	45.900,00
1759	./dados/dados_carro\Carro-777.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	43.390 	Branco	manual	4.0	45.900,00
1760	./dados/dados_carro\Carro-778.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	47.101 	Branco	manual	4.0	45.900,00
1761	./dados/dados_carro\Carro-779.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.129 	Prata	manual	4.0	45.900,00
1762	./dados/dados_carro\Carro-78.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Cinza	manual	4.0	56.990,00
1763	./dados/dados_carro\Carro-780.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.897 	Branco	manual	4.0	45.900,00
1764	./dados/dados_carro\Carro-781.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.323 	Branco	manual	4.0	45.900,00
1765	./dados/dados_carro\Carro-782.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	51.297 	Branco	manual	4.0	45.900,00
1766	./dados/dados_carro\Carro-783.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.119 	Branco	manual	4.0	45.900,00
1767	./dados/dados_carro\Carro-784.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.882 	Branco	manual	4.0	45.900,00
1768	./dados/dados_carro\Carro-785.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	41.159 	Branco	manual	4.0	45.900,00
1769	./dados/dados_carro\Carro-786.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	53.660 	Branco	manual	4.0	45.900,00
1770	./dados/dados_carro\Carro-787.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.294 	Branco	manual	4.0	45.900,00
1771	./dados/dados_carro\Carro-788.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	22.587 	Branco	manual	4.0	45.900,00
1772	./dados/dados_carro\Carro-789.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	23.349 	Branco	manual	4.0	45.900,00
1773	./dados/dados_carro\Carro-79.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	0	Cinza	manual	4.0	56.990,00
1774	./dados/dados_carro\Carro-790.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	27.021 	Cinza	manual	4.0	45.900,00
1775	./dados/dados_carro\Carro-791.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	19.141 	Branco	manual	5.0	45.900,00
1776	./dados/dados_carro\Carro-792.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	40.962 	Branco	manual	4.0	45.900,00
1777	./dados/dados_carro\Carro-793.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	45.487 	Cinza	manual	4.0	45.900,00
1778	./dados/dados_carro\Carro-794.html	Fiat Argo 1.3 Drive 2020	2020 / 2020	0	Várias cores	manual		45.950,00
1779	./dados/dados_carro\Carro-795.html	Fiat Argo 1.0 2020	2019 / 2020	0	Preto	manual	4.0	45.970,00
1780	./dados/dados_carro\Carro-796.html	Fiat Argo 1.0 2020	2019 / 2020	0	Preto	manual	4.0	45.970,00
1781	./dados/dados_carro\Carro-797.html	Fiat Argo 1.0 2020	2019 / 2020	0	Preto	manual	4.0	45.980,00
1782	./dados/dados_carro\Carro-798.html	Fiat Argo 1.0 2020	2019 / 2020	0	Preto	manual	4.0	45.980,00
1783	./dados/dados_carro\Carro-799.html	Fiat Argo 1.0 Drive 2020	2019 / 2020	29.516 	Branco	manual	4.0	45.990,00
1784	./dados/dados_carro\Carro-8.html	Chevrolet Onix 1.0 (Flex) 2020	2020 / 2020	3.100 	Branco	manual	4.0	67.900,00
1785	./dados/dados_carro\Carro-80.html	Chevrolet Onix 1.0 LT (Flex) 2020	2020 / 2020	0	Não informada.	manual	4.0	56.990,00
1786	./dados/dados_carro\Carro-806.html	Fiat Strada Cabine Plus Freedom 2021	2020 / 2021	300 	Preto	manual	2.0	72.480,00
1787	./dados/dados_carro\Carro-807.html	Fiat Strada 1.4 CS Hard Working 2020	2019 / 2020	31.518 	Vermelho	manual	2.0	49.900,00
1788	./dados/dados_carro\Carro-808.html	Fiat Strada 1.4 CD Hard Working 2020	2019 / 2020	18.000 	Branco	manual	3.0	65.990,00
